AnneeChiffre;Date_Naissance;LieuNaissance;Sexe;Jugement;DateJugement;Centre
1992;17/05/1977;DAROU SINE;Masculin;Oui;06/08/1992;Secondaire
1992;18/04/1960;FISSEL I;Feminin;Oui;06/08/1992;Secondaire
1992;17/03/1991;fissel2;Masculin;Oui;06/08/1992;Secondaire
1992;15/07/1990;DAROU SINE;Feminin;Oui;06/08/1992;Secondaire
1992;11/02/1980;GAPASSEL;Feminin;Oui;06/08/1992;Secondaire
1992;10/03/1963;fissel2;Masculin;Oui;06/08/1992;Principal
1992;09/05/1967;GAPASSEL;Feminin;Oui;06/08/1992;Secondaire
1992;07/03/1957;GAPASSEL;Feminin;Oui;06/08/1992;Secondaire
1992;10/03/1981;KEUR MACODOU;Feminin;Oui;06/08/1992;Secondaire
1992;05/06/1985;KEUR MACODOU;Masculin;Oui;06/08/1992;Secondaire
1992;10/06/1985;SAKHMACK WOLOF;Feminin;Oui;06/08/1992;Secondaire
1992;06/05/1981;KEUR MACODOU;Masculin;Oui;06/08/1992;Secondaire
1992;10/04/1990;KEUR MACODOU;Masculin;Oui;06/08/1992;Secondaire
1992;13/03/1982;KEUR MACODOU;Masculin;Oui;06/08/1992;Secondaire
1992;01/03/1984;DAROU SINE;Masculin;Oui;06/08/1992;Secondaire
1992;30/12/1956;SOUMBEL;Feminin;Oui;13/08/1992;Secondaire
1992;16/07/1959;SOUMBEL;Masculin;Oui;13/08/1992;Secondaire
1992;16/07/1986;DAROU SINE;Masculin;Oui;06/08/1992;Secondaire
1992;02/03/1972;SOUMBEL;Feminin;Oui;13/08/1992;Secondaire
1992;28/02/1977;DAROU SINE;Masculin;Oui;06/08/1992;Secondaire
1992;16/06/1990;SOUMBEL;Masculin;Oui;13/08/1992;Secondaire
1992;16/04/1977;DAROU SINE;Masculin;Oui;13/08/1992;Secondaire
1992;02/04/1972;DAROU SINE;Feminin;Oui;06/08/1992;Secondaire
1992;18/06/1914;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;15/03/1947;DAROU SINE;Masculin;Oui;13/08/1992;Secondaire
1992;10/06/1941;SAKHMACK SERERE;Masculin;Oui;06/08/1992;Secondaire
1992;04/12/1965;DAROU SINE;Masculin;Oui;13/08/1992;Secondaire
1992;05/06/1984;GAPASSEL;Feminin;Oui;06/08/1992;Secondaire
1992;10/06/1952;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;08/06/1940;KEUR MACODOU;Masculin;Oui;06/08/1992;Secondaire
1992;17/06/1962;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;17/04/1974;SAKHMACK WOLOF;Masculin;Oui;06/08/1992;Secondaire
1992;26/12/1932;SOUMBEL;Feminin;Oui;13/08/1992;Secondaire
1992;15/05/1973;SAKHMACK WOLOF;Masculin;Oui;06/08/1992;Secondaire
1992;15/07/1960;SOUMBEL;Feminin;Oui;13/08/1992;Secondaire
1992;16/06/1974;SAKHMACK WOLOF;Feminin;Oui;06/08/1992;Secondaire
1992;20/04/1976;SAKHMACK WOLOF;Feminin;Oui;06/08/1992;Secondaire
1992;18/06/1970;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;31/05/1984;KEUR SERIGNE NDIAKHATE;Masculin;Oui;12/05/1992;Secondaire
1992;15/08/1942;SAKHMACK WOLOF;Feminin;Oui;06/08/1992;Secondaire
1992;16/07/1960;SOUMBEL;Masculin;Oui;13/08/1992;Secondaire
1992;10/03/1960;KEUR MACODOU;Feminin;Oui;06/08/1992;Secondaire
1992;11/02/1964;KEUR MACODOU;Feminin;Oui;06/08/1992;Secondaire
1992;13/04/1983;FISSEL 1;Feminin;Oui;06/08/1992;Secondaire
1992;17/03/1961;KEUR MACODOU;Masculin;Oui;06/08/1992;Secondaire
1992;20/03/1960;KEUR MACODOU;MASCULIN;Oui;06/08/1992;Secondaire
1992;04/06/1952;NDOCK DIOUMA LEOUROU;Feminin;Oui;13/08/1992;Secondaire
1992;21/04/1964;KEUR MACODOU;Masculin;Oui;06/08/1992;Secondaire
1992;18/01/1990;DAROU SINE;Feminin;Oui;13/08/1992;Secondaire
1992;06/04/1988;fissel2;Feminin;Oui;06/08/1992;Secondaire
1992;23/04/1957;KEUR MACODOU;Masculin;Oui;06/08/1992;Secondaire
1992;24/05/1937;KEUR MACODOU;Feminin;Oui;06/08/1992;Secondaire
1992;18/01/1990;DAROU SINE;Feminin;Oui;13/08/1992;Secondaire
1992;16/02/1982;SAKHMACK WOLOF;Masculin;Oui;06/08/1992;Secondaire
1992;18/03/1988;fissel2;Masculin;Oui;06/09/1992;Secondaire
1992;10/09/1989;DAROU SINE;Feminin;Oui;13/08/1992;Secondaire
1992;19/02/1988;fissel2;Feminin;Oui;06/08/1992;Secondaire
1992;10/06/1950;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;18/06/1977;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;10/07/1986;DAROU SINE;Feminin;Oui;13/08/1992;Secondaire
1992;12/06/1987;DAROU SINE;Feminin;Oui;13/08/1992;Secondaire
1992;17/09/1980;DAROU SINE;Masculin;Oui;13/08/1992;Secondaire
1992;17/09/1984;DAROU SINE;Masculin;Oui;13/08/1992;Secondaire
1992;17/06/1979;DAROU SINE;Feminin;Oui;13/08/1992;Secondaire
1992;10/06/1989;DAROU SINE;Feminin;Oui;13/08/1992;Secondaire
1992;16/07/1989;DAROU SINE;Feminin;Oui;13/08/1992;Secondaire
1992;30/07/1952;SOUMBEL;Feminin;Oui;13/08/1992;Secondaire
1992;12/07/1982;DAROU SINE;Feminin;Oui;13/08/1992;Secondaire
1992;10/06/1977;DAROU SINE;Feminin;Oui;13/08/1992;Secondaire
1992;14/07/1990;DAROU SINE;Feminin;Oui;13/08/1992;Secondaire
1992;10/02/1990;DAROU SINE;Masculin;Oui;13/08/1992;Secondaire
1992;12/06/1985;DAROU SINE;Feminin;Oui;13/08/1992;Secondaire
1992;10/12/1986;GAPASSEL;Feminin;Oui;06/08/1992;Secondaire
1992;08/06/1964;SOUMBEL KEUR LATYR;Feminin;Oui;06/08/1992;Secondaire
1992;17/02/1967;GAPASSEL;Masculin;Oui;06/08/1992;Secondaire
1992;22/10/1974;NDIOURBEL SINE;Feminin;Oui;23/07/1992;Secondaire
1992;0000-00-00;GAPASSEL;Feminin;Oui;06/08/1992;Secondaire
1992;15/07/1977;NDIOURBEL SINE;Feminin;Oui;23/07/1992;Secondaire
1992;17/02/1980;NDIOURBEL SINE;Masculin;Oui;23/07/1992;Secondaire
1992;18/07/1990;NDIOURBEL SINE;Masculin;Oui;23/07/1992;Secondaire
1992;17/06/1987;NDIOURBEL SINE;Masculin;Oui;23/07/1992;Secondaire
1992;17/07/1986;NDIOURBEL SINE;Feminin;Oui;23/07/1992;Secondaire
1992;15/07/1977;NDIOURBEL SINE;Masculin;Oui;23/07/1992;Secondaire
1992;04/06/1975;NDIOURBEL SINE;Masculin;Oui;23/07/1992;Secondaire
1992;03/04/1967;NDIOURBEL SINE;Masculin;Oui;23/07/1992;Secondaire
1992;04/06/1975;NDIOURBEL SINE;Masculin;Oui;23/07/1992;Secondaire
1992;04/06/1967;NDIOURBEL SINE;Masculin;Oui;23/07/1992;Secondaire
1992;08/07/1956;fissel2;Feminin;Oui;06/08/1992;Secondaire
1992;13/06/1986;fissel2;Feminin;Oui;06/08/1992;Secondaire
1992;04/06/1974;NDIOURBEL SINE;Masculin;Oui;23/07/1992;Secondaire
1992;04/06/1979;NDIOURBEL SINE;Masculin;Oui;23/07/1992;Secondaire
1992;04/06/1974;NDIOURBEL SINE;Masculin;Oui;23/07/1992;Secondaire
1992;04/06/1963;NDIOURBEL SINE;Feminin;Oui;23/07/1992;Secondaire
1992;04/06/1922;NDIOURBEL SINE;Masculin;Oui;23/07/1992;Secondaire
1992;04/06/1965;NDIOURBEL SINE;Masculin;Oui;23/07/1992;Secondaire
1992;04/06/1973;NDIOURBEL SINE;Feminin;Oui;23/07/1992;Secondaire
1992;04/06/1964;NDIOURBEL SINE;Feminin;Oui;23/07/1992;Secondaire
1992;04/06/1985;NDIOURBEL SINE;Feminin;Oui;23/07/1992;Secondaire
1992;06/07/1982;NDIOURBEL SINE;Masculin;Oui;23/07/1992;Secondaire
1992;04/06/1970;NDIOURBEL SINE;Masculin;Oui;23/07/1992;Secondaire
1992;04/06/1957;NDIOURBEL SINE;Feminin;Oui;23/07/1992;Secondaire
1992;04/03/1985;NDIOURBEL SINE;Masculin;Oui;23/07/1992;Secondaire
1992;04/06/1983;NDIOURBEL SINE;Masculin;Oui;23/07/1992;Secondaire
1992;04/06/1939;NDIOURBEL SINE;Feminin;Oui;23/07/1992;Secondaire
2011;18/11/2011;GOSSAS VILLAGE;Masculin;Non;NULL;Secondaire
1992;04/03/1937;NDIOURBEL SINE;Feminin;Oui;23/07/1992;Secondaire
1992;04/06/1922;NDIOURBEL SINE;Feminin;Oui;23/07/1992;Secondaire
1992;04/06/1985;NDIOURBEL SINE;Masculin;Oui;23/07/1992;Secondaire
1992;04/07/1960;NDIOURBEL SINE;Masculin;Oui;23/07/1992;Secondaire
1992;04/06/1984;NDIOURBEL SINE;Feminin;Oui;23/07/1992;Secondaire
1992;04/06/1984;NDIOURBEL SINE;Masculin;Oui;23/07/1992;Secondaire
1992;06/08/1966;FISSEL I;Masculin;Oui;06/08/1992;Secondaire
1992;25/01/1986;KEUR SERIGNE NDIAKHATE;Masculin;Oui;12/05/1992;Secondaire
1992;22/09/1977;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;31/08/1986;KEUR SERIGNE NDIAKHATE;Masculin;Oui;12/05/1992;Secondaire
1992;27/05/1989;KEUR SERIGNE NDIAKHATE;Masculin;Oui;12/05/1992;Secondaire
1992;08/04/1956;SOUMBEL KEUR LATYR;Feminin;Oui;13/08/1992;Secondaire
1992;03/03/1974;DAROU SINE;Feminin;Oui;13/08/1992;Secondaire
1992;21/04/1989;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;16/04/1988;DAROU SINE;Feminin;Oui;13/08/1992;Secondaire
1992;22/02/1989;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;22/03/1955;SOUMBEL KEUR LATYR;Feminin;Oui;13/08/1992;Secondaire
1992;27/07/1986;KEUR SERIGNE NDIAKHATE;Masculin;Oui;12/05/1992;Secondaire
1992;16/05/1982;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;10/06/1939;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;31/08/1947;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;17/02/1952;DAROU SINE;Masculin;Oui;13/08/1992;Secondaire
1992;15/07/1990;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;10/04/1967;SOUMBEL KEUR LATYR;Feminin;Oui;13/08/1992;Secondaire
1992;23/04/1960;SOUMBEL KEUR LATYR;Feminin;Oui;13/08/1992;Secondaire
1992;0000-00-00;SOUMBEL KEUR LATYR;Feminin;Oui;13/08/1992;Secondaire
1992;16/04/1967;SOUMBEL KEUR LATYR;Feminin;Oui;13/08/1992;Secondaire
1992;19/07/1986;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;06/05/1969;SOUMBEL KEUR LATYR;Feminin;Oui;13/08/1992;Secondaire
1992;0000-00-00;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;25/10/1974;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;28/04/1932;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;19/04/1970;SOUMBEL KEUR LATYR;Feminin;Oui;13/08/1992;Secondaire
1992;15/03/1989;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;15/03/1989;SOUMBEL KEUR LATYR;Feminin;Oui;13/08/1992;Secondaire
1992;28/05/1992;FISSEL1;Feminin;Non;NULL;Secondaire
1992;18/04/1965;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;26/04/1984;fissel2;Feminin;Oui;06/08/1992;Secondaire
1992;30/01/1979;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;22/05/1992;PATAR LIA;Feminin;Non;NULL;Secondaire
1992;17/02/1985;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;13/05/1992;NDIEBEL;Feminin;Non;NULL;Secondaire
1992;05/02/1984;SOUMBEL KEUR LATYR;Masculin;Oui;13/08/1992;Secondaire
1992;10/04/1961;DIENDER;Masculin;Oui;10/03/1981;Secondaire
2019;09/10/2019;SAKHMACK;Masculin;Non;NULL;Principal
1992;17/07/1974;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;21/07/1977;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;22/07/1990;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;05/03/1980;SOUMBEL KEUR LATYR;Masculin;Oui;13/08/1992;Secondaire
1992;09/05/1927;PATAR LIA;Feminin;Oui;13/08/1992;Secondaire
1992;22/02/1982;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;21/12/1988;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;20/04/1974;SOUMBEL KEUR LATYR;Masculin;Oui;13/08/1992;Secondaire
1992;16/07/1974;DAROU SINE;Feminin;Oui;13/08/1992;Secondaire
1992;18/09/1979;DAROU SINE;Feminin;Oui;13/08/1992;Secondaire
1992;21/03/1955;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;26/04/1992;FISSEL II;Masculin;Non;NULL;Secondaire
1992;18/06/1986;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;25/03/1978;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;0000-00-00;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;18/06/1989;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;19/02/1986;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;10/04/1966;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;14/07/1991;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;10/06/1988;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;07/02/1979;SOUMBEL KEUR LATYR;Masculin;Oui;13/08/1992;Secondaire
1992;23/09/1984;KEUR SERIGNE NDIAKHATE;Masculin;Oui;12/05/1992;Secondaire
1992;10/02/1985;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;13/12/1989;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;13/03/1990;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;23/09/1950;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;16/05/1975;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;10/06/1971;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;27/12/1980;KEUR SERIGNE NDIAKHATE;Masculin;Oui;12/05/1992;Secondaire
1992;13/06/1987;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;03/04/1985;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;19/01/1970;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;15/04/1986;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;12/07/1971;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;22/04/1989;KEUR SERIGNE NDIAKHATE;Masculin;Oui;12/05/1992;Secondaire
1992;16/11/1924;SAKHMACK WOLOF;Feminin;Oui;13/08/1992;Secondaire
1992;10/03/1981;KEUR SERIGNE NDIAKHATE;Masculin;Oui;12/05/1992;Secondaire
1992;13/06/1971;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;07/07/1985;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;21/03/1977;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;16/01/1990;SAKHMACK WOLOF;Masculin;Oui;13/08/1992;Secondaire
1992;26/03/1978;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;16/05/1974;SAKHMACK WOLOF;Feminin;Oui;13/08/1992;Secondaire
1992;13/06/1981;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;23/06/1972;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;28/03/1990;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;10/06/1983;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;29/01/1957;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1993;06/08/1985;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1993;17/01/1985;DAROU SINE;Masculin;Oui;13/08/1992;Secondaire
1992;21/02/1950;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;07/11/1981;KEUR SERIGNE NDIAKHATE;Masculin;Oui;12/05/1992;Secondaire
1992;10/06/1958;SOUMBEL KEUR LATYR;Feminin;Oui;13/08/1992;Secondaire
1992;21/09/1988;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;26/10/1982;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;05/02/1947;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;19/10/1988;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;08/08/1981;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;13/07/1982;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;16/08/1984;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;21/02/1987;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;28/07/1967;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;10/09/1979;KEUR SERIGNE NDIAKHATE;Masculin;Oui;12/05/1992;Secondaire
1992;31/03/1960;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;27/04/1986;KEUR SERIGNE NDIAKHATE;Masculin;Oui;12/05/1992;Secondaire
1992;16/07/1947;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;10/12/1987;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;03/03/1989;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;06/07/1906;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;10/10/1977;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;13/04/1971;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;26/05/1986;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;03/04/1985;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;17/06/1939;DAROU SINE;Masculin;Oui;13/08/1992;Secondaire
1992;17/03/1986;DAROU SINE;Masculin;Oui;13/08/1992;Secondaire
1992;15/07/1977;DAROU SINE;Masculin;Oui;13/08/1992;Secondaire
1992;28/04/1989;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;11/06/1990;DAROU SINE;Masculin;Oui;13/08/1992;Secondaire
2019;04/11/2019;LONDIOR;Feminin;Non;NULL;Principal
1992;03/04/1976;SOB;Masculin;Oui;13/08/1992;Secondaire
1992;30/01/1977;KEUR SERIGNE NDIAKHATE;Masculin;Oui;12/05/1992;Secondaire
1992;10/06/1988;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;10/06/1988;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;10/06/1957;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;15/03/1987;KEUR SERIGNE NDIAKHATE;Masculin;Oui;12/05/1992;Secondaire
1992;16/08/1986;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;19/01/1979;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;15/05/1950;SOUMBEL KEUR LATYR;Feminin;Oui;13/08/1992;Secondaire
1992;17/08/1950;KEUR SERIGNE NDIAKHATE;Masculin;Oui;12/05/1992;Secondaire
1992;08/04/1947;SOUMBEL KEUR LATYR;Feminin;Oui;13/08/1992;Secondaire
1992;25/09/1974;KEUR SERIGNE NDIAKHATE;Masculin;Oui;12/05/1992;Secondaire
1992;13/07/1947;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;04/08/1957;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;10/06/1977;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;29/10/1985;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;28/09/1981;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;06/12/1986;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;14/06/1972;KEUR SERIGNE NDIAKHATE;Masculin;Oui;12/05/1992;Secondaire
1992;06/05/1985;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;06/05/1985;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;23/04/1970;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;31/05/1973;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;29/10/1982;KEUR SERIGNE NDIAKHATE;Masculin;Oui;12/05/1992;Secondaire
1992;30/06/1987;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;04/06/1989;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;15/08/1974;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;17/10/1912;FISSEL I;Feminin;Oui;13/08/1992;Secondaire
1992;18/06/1974;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;15/09/1932;FISSEL I;Feminin;Oui;13/08/1992;Secondaire
1992;15/06/1951;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;15/06/1980;GAPASSEL;Feminin;Oui;13/08/1992;Secondaire
1992;30/11/1974;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;14/06/1974;GAPASSEL;Masculin;Oui;13/08/1992;Secondaire
1992;31/07/1982;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;15/05/1982;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;23/07/1978;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;18/08/1980;KEUR SERIGNE NDIAKHATE;Masculin;Oui;12/05/1992;Secondaire
1992;18/08/1980;KEUR SERIGNE NDIAKHATE;Masculin;Oui;12/05/1992;Secondaire
1992;14/03/1984;KEUR SERIGNE NDIAKHATE;Masculin;Oui;12/05/1992;Secondaire
1992;20/09/1971;KEUR SERIGNE NDIAKHATE;Masculin;Oui;12/05/1992;Secondaire
1992;24/01/1982;KEUR SERIGNE NDIAKHATE;Masculin;Oui;12/05/1992;Secondaire
1992;05/04/1982;KEUR SERIGNE NDIAKHATE;Masculin;Oui;12/05/1992;Secondaire
1992;24/02/1988;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;13/08/1967;KEUR SERIGNE NDIAKHATE;Feminin;Oui;12/05/1992;Secondaire
1992;17/09/1982;DIAMBEYE;Masculin;Oui;20/07/1992;Secondaire
1992;21/04/1984;SOMB;Masculin;Oui;09/12/1992;Secondaire
1992;10/06/1957;DIAMBEYE;Masculin;Oui;20/07/1992;Secondaire
1992;10/06/1982;DIAMBEYE;Masculin;Oui;20/07/1992;Secondaire
1992;10/04/1977;DIAMBEYE;Masculin;Oui;20/07/1992;Secondaire
1992;10/06/1937;DIAMBEYE;Masculin;Oui;20/07/1992;Secondaire
1992;10/06/1986;DIAMBEYE;Masculin;Oui;20/07/1992;Secondaire
1992;10/06/1984;DIAMBEYE;Masculin;Oui;20/07/1992;Secondaire
1992;10/06/1980;DIAMBEYE;Masculin;Oui;20/07/1992;Secondaire
1992;18/07/1975;DIAMBEYE;Masculin;Oui;20/07/1992;Secondaire
1992;18/03/1985;SOMB;Masculin;Oui;09/12/1992;Secondaire
1992;10/06/1979;DIAMBEYE;Masculin;Oui;20/07/1992;Secondaire
1992;22/12/1992;NDOCK TAMSIR;Feminin;Non;NULL;Secondaire
1992;10/06/1974;DIAMBEYE;Masculin;Oui;20/07/1992;Secondaire
1992;18/06/1968;DIAMBEYE;Masculin;Oui;20/07/1992;Secondaire
1992;31/12/1992;NDOCK PEULH;Masculin;Non;NULL;Secondaire
1992;15/09/1932;NDOCK TAMSIR;Feminin;Oui;20/07/1992;Secondaire
1992;04/06/1936;NDOCK TAMSIR;Masculin;Oui;20/07/1992;Secondaire
1992;15/07/1966;NDOCK TAMSIR;Masculin;Oui;20/07/1992;Secondaire
1992;01/01/1990;NDOCK TAMSIR;Feminin;Oui;20/07/1992;Secondaire
1992;26/12/1968;NDOCK TAMSIR;Feminin;Oui;20/07/1992;Secondaire
1992;06/07/1985;NDOCK TAMSIR;Feminin;Oui;20/07/1992;Secondaire
1992;17/07/1985;NDOCK TAMSIR;Feminin;Oui;20/07/1992;Secondaire
1992;21/11/1957;NDOCK TAMSIR;Masculin;Oui;20/07/1992;Secondaire
1992;05/06/1990;fissel2;Feminin;Oui;06/08/1992;Principal
1992;15/11/1981;fissel2;Masculin;Oui;06/08/1992;Secondaire
2019;22/12/1993;SOUMBEL KEUR LATYR;Masculin;Oui;02/10/2019;Principal
1992;15/06/1975;NDOCK TAMSIR;Masculin;Oui;20/07/1992;Principal
1992;15/06/1975;NDOCK TAMSIR;Masculin;Oui;20/07/1992;Principal
1992;04/06/1952;NDOCK TAMSIR;Feminin;Oui;20/07/1992;Secondaire
1992;04/06/1991;NDOCK TAMSIR;Feminin;Oui;20/07/1992;Secondaire
1992;04/06/1957;NDOCK TAMSIR;Masculin;Oui;20/07/1992;Secondaire
1992;04/06/1971;NDOCK TAMSIR;Masculin;Oui;20/07/1992;Secondaire
1992;04/06/1967;NDOCK TAMSIR;Masculin;Oui;20/07/1992;Secondaire
1992;16/07/1962;NDOCK TAMSIR;Feminin;Oui;20/07/1992;Secondaire
1992;25/01/1990;NDOCK TAMSIR;Feminin;Oui;20/07/1992;Secondaire
1992;10/06/1979;DIAMBEYE;Feminin;Oui;20/07/1992;Secondaire
1992;03/07/1986;NDIOURBEL SINE;Masculin;Oui;23/07/1992;Secondaire
1992;06/04/1977;NDIOURBEL SINE;Masculin;Oui;23/07/1992;Secondaire
1992;10/06/1967;DIAMBEYE;Feminin;Oui;20/07/1992;Secondaire
1992;04/06/1975;NDIOURBEL SINE;Feminin;Oui;23/07/1992;Secondaire
1992;10/06/1990;DIAMBEYE;Masculin;Oui;20/07/1992;Secondaire
1992;04/06/1970;NDIOURBEL SINE;Masculin;Oui;23/07/1992;Secondaire
1992;10/04/1964;SOUMBEL KEUR LATYR;Feminin;Oui;06/08/1992;Secondaire
1992;17/09/1957;DIAMBEYE;Feminin;Oui;20/07/1992;Secondaire
1992;11/05/1965;SOUMBEL KEUR LATYR;Masculin;Oui;06/08/1992;Secondaire
1992;07/04/1970;SOUMBEL KEUR LATYR;Masculin;Oui;06/08/1992;Secondaire
1992;05/04/1977;SOUMBEL KEUR LATYR;Masculin;Oui;06/08/1992;Secondaire
1992;08/04/1964;SOUMBEL KEUR LATYR;Feminin;Oui;06/08/1992;Secondaire
